card1,card2,synergy
Glass Dagger,Net Launcher,-3
Glass Dagger,Flare Gun,-3
Glass Dagger,Blowgun,-3
Glass Dagger,Hookshot,-3
Glass Dagger,Chakram,-3
Glass Dagger,Crystal Orb,-3
Glass Dagger,Spell Book,-3
Glass Dagger,Laser Pistol,-3
Glass Dagger,Plasma Rifle,-3
Glass Dagger,Rocket Launcher,-3
Glass Dagger,Energy Cannon,-3
Glass Dagger,Railgun,-3
Glass Dagger,Cyber Blade,-3
Glass Dagger,Pulse Shield,-3
Glass Dagger,Drone Swarm,-3
Glass Dagger,Nano Spear,-3
Glass Dagger,Void Cannon,-3
Vampire Fang,Venom Shiv,-1
Vampire Fang,Assassin Blade,-1
Vampire Fang,Smoke Dagger,-1
Vampire Fang,Mirror Knife,2
Vampire Fang,Wooden Shield,-1
Vampire Fang,Iron Shield,-1
Vampire Fang,Tower Shield,-1
Vampire Fang,Spiked Shield,-1
Vampire Fang,Mirror Shield,2
Vampire Fang,Dragon Shield,-1
Vampire Fang,Ice Shield,-1
Vampire Fang,Storm Shield,-1
Vampire Fang,Holy Shield,-1
Vampire Fang,Thorn Shield,-1
Vampire Fang,Stone Hammer,-1
Vampire Fang,War Hammer,-1
Vampire Fang,Thunder Hammer,-1
Vampire Fang,Forge Hammer,-1
Vampire Fang,Ice Maul,-1
Vampire Fang,Gravity Hammer,2
Vampire Fang,Bone Hammer,3
Vampire Fang,Titan Hammer,-1
Vampire Fang,Copper Mace,-1
Vampire Fang,Morning Star,-1
Vampire Fang,Slingshot,-1
Vampire Fang,Boomerang,-1
Vampire Fang,Harpoon,-1
Vampire Fang,Net Launcher,-1
Vampire Fang,Flare Gun,-1
Vampire Fang,Blowgun,-1
Vampire Fang,Hookshot,-1
Vampire Fang,Chakram,-1
Vampire Fang,Crystal Orb,2
Vampire Fang,Spell Book,2
Vampire Fang,Laser Pistol,-1
Vampire Fang,Plasma Rifle,-1
Vampire Fang,Rocket Launcher,-1
Vampire Fang,Energy Cannon,-1
Vampire Fang,Railgun,-1
Vampire Fang,Cyber Blade,-1
Vampire Fang,Pulse Shield,-1
Vampire Fang,Drone Swarm,-1
Vampire Fang,Nano Spear,-1
Vampire Fang,Void Cannon,5
Venom Shiv,Assassin Blade,-4
Venom Shiv,Smoke Dagger,-4
Venom Shiv,Mirror Knife,-4
Venom Shiv,Wooden Shield,-4
Venom Shiv,Iron Shield,-4
Venom Shiv,Tower Shield,-4
Venom Shiv,Spiked Shield,-4
Venom Shiv,Mirror Shield,-4
Venom Shiv,Dragon Shield,-4
Venom Shiv,Ice Shield,-4
Venom Shiv,Storm Shield,-4
Venom Shiv,Holy Shield,-4
Venom Shiv,Thorn Shield,-4
Venom Shiv,Stone Hammer,-4
Venom Shiv,War Hammer,-4
Venom Shiv,Thunder Hammer,-4
Venom Shiv,Forge Hammer,-4
Venom Shiv,Ice Maul,-4
Venom Shiv,Gravity Hammer,-4
Venom Shiv,Bone Hammer,-4
Venom Shiv,Titan Hammer,-4
Venom Shiv,Copper Mace,-4
Venom Shiv,Morning Star,-4
Venom Shiv,Slingshot,-4
Venom Shiv,Boomerang,-4
Venom Shiv,Harpoon,-4
Venom Shiv,Net Launcher,-4
Venom Shiv,Flare Gun,-4
Venom Shiv,Blowgun,3
Venom Shiv,Hookshot,-4
Venom Shiv,Chakram,-4
Venom Shiv,Crystal Orb,-4
Venom Shiv,Spell Book,-4
Venom Shiv,Laser Pistol,-4
Venom Shiv,Plasma Rifle,-4
Venom Shiv,Rocket Launcher,-4
Venom Shiv,Energy Cannon,-4
Venom Shiv,Railgun,-4
Venom Shiv,Cyber Blade,-4
Venom Shiv,Pulse Shield,-4
Venom Shiv,Drone Swarm,-4
Venom Shiv,Nano Spear,2
Venom Shiv,Void Cannon,-4
Assassin Blade,Smoke Dagger,3
Assassin Blade,Mirror Knife,-2
Assassin Blade,Wooden Shield,-2
Assassin Blade,Iron Shield,-2
Assassin Blade,Tower Shield,-2
Assassin Blade,Spiked Shield,-2
Assassin Blade,Mirror Shield,-2
Assassin Blade,Dragon Shield,-2
Assassin Blade,Ice Shield,-2
Assassin Blade,Storm Shield,-2
Assassin Blade,Holy Shield,-2
Assassin Blade,Thorn Shield,-2
Assassin Blade,Stone Hammer,-2
Assassin Blade,War Hammer,-2
Assassin Blade,Thunder Hammer,-2
Assassin Blade,Forge Hammer,-2
Assassin Blade,Ice Maul,-2
Assassin Blade,Gravity Hammer,-2
Assassin Blade,Bone Hammer,-2
Assassin Blade,Titan Hammer,-2
Assassin Blade,Copper Mace,-2
Assassin Blade,Morning Star,-2
Assassin Blade,Slingshot,-2
Assassin Blade,Boomerang,-2
Assassin Blade,Harpoon,-2
Assassin Blade,Net Launcher,-2
Assassin Blade,Flare Gun,-2
Assassin Blade,Blowgun,-2
Assassin Blade,Hookshot,-2
Assassin Blade,Chakram,-2
Assassin Blade,Crystal Orb,-2
Assassin Blade,Spell Book,-2
Assassin Blade,Laser Pistol,-2
Assassin Blade,Plasma Rifle,-2
Assassin Blade,Rocket Launcher,-2
Assassin Blade,Energy Cannon,-2
Assassin Blade,Railgun,-2
Assassin Blade,Cyber Blade,-2
Assassin Blade,Pulse Shield,-2
Assassin Blade,Drone Swarm,-2
Assassin Blade,Nano Spear,-2
Assassin Blade,Void Cannon,-2
Smoke Dagger,Mirror Knife,-5
Smoke Dagger,Wooden Shield,-5
Smoke Dagger,Iron Shield,-5
Smoke Dagger,Tower Shield,-5
Smoke Dagger,Spiked Shield,-5
Smoke Dagger,Mirror Shield,-5
Smoke Dagger,Dragon Shield,-5
Smoke Dagger,Ice Shield,-5
Smoke Dagger,Storm Shield,-5
Smoke Dagger,Holy Shield,-5
Smoke Dagger,Thorn Shield,-5
Smoke Dagger,Stone Hammer,-5
Smoke Dagger,War Hammer,-5
Smoke Dagger,Thunder Hammer,-5
Smoke Dagger,Forge Hammer,-5
Smoke Dagger,Ice Maul,-5
Smoke Dagger,Gravity Hammer,-5
Smoke Dagger,Bone Hammer,-5
Smoke Dagger,Titan Hammer,-5
Smoke Dagger,Copper Mace,-5
Smoke Dagger,Morning Star,-5
Smoke Dagger,Slingshot,-5
Smoke Dagger,Boomerang,-5
Smoke Dagger,Harpoon,-5
Smoke Dagger,Net Launcher,-5
Smoke Dagger,Flare Gun,-5
Smoke Dagger,Blowgun,-5
Smoke Dagger,Hookshot,-5
Smoke Dagger,Chakram,-5
Smoke Dagger,Crystal Orb,-5
Smoke Dagger,Spell Book,-5
Smoke Dagger,Laser Pistol,-5
Smoke Dagger,Plasma Rifle,-5
Smoke Dagger,Rocket Launcher,-5
Smoke Dagger,Energy Cannon,-5
Smoke Dagger,Railgun,-5
Smoke Dagger,Cyber Blade,-5
Smoke Dagger,Pulse Shield,-5
Smoke Dagger,Drone Swarm,-5
Smoke Dagger,Nano Spear,-5
Smoke Dagger,Void Cannon,-5
Mirror Knife,Wooden Shield,-3
Mirror Knife,Iron Shield,-3
Mirror Knife,Tower Shield,-3
Mirror Knife,Spiked Shield,-3
Mirror Knife,Mirror Shield,9
Mirror Knife,Dragon Shield,-3
Mirror Knife,Ice Shield,-3
Mirror Knife,Storm Shield,-3
Mirror Knife,Holy Shield,4
Mirror Knife,Thorn Shield,-3
Mirror Knife,Stone Hammer,-3
Mirror Knife,War Hammer,-3
Mirror Knife,Thunder Hammer,-3
Mirror Knife,Forge Hammer,-3
Mirror Knife,Ice Maul,-3
Mirror Knife,Gravity Hammer,3
Mirror Knife,Bone Hammer,2
Mirror Knife,Titan Hammer,-3
Mirror Knife,Copper Mace,-3
Mirror Knife,Morning Star,4
Mirror Knife,Slingshot,-3
Mirror Knife,Boomerang,-3
Mirror Knife,Harpoon,-3
Mirror Knife,Net Launcher,-3
Mirror Knife,Flare Gun,-3
Mirror Knife,Blowgun,-3
Mirror Knife,Hookshot,-3
Mirror Knife,Chakram,-3
Mirror Knife,Crystal Orb,3
Mirror Knife,Spell Book,3
Mirror Knife,Laser Pistol,-3
Mirror Knife,Plasma Rifle,-3
Mirror Knife,Rocket Launcher,-3
Mirror Knife,Energy Cannon,-3
Mirror Knife,Railgun,-3
Mirror Knife,Cyber Blade,-3
Mirror Knife,Pulse Shield,-3
Mirror Knife,Drone Swarm,-3
Mirror Knife,Nano Spear,-3
Mirror Knife,Void Cannon,2
Wooden Shield,Iron Shield,3
Wooden Shield,Tower Shield,3
Wooden Shield,Spiked Shield,3
Wooden Shield,Mirror Shield,-1
Wooden Shield,Dragon Shield,-1
Wooden Shield,Ice Shield,-1
Wooden Shield,Storm Shield,-1
Wooden Shield,Holy Shield,-1
Wooden Shield,Thorn Shield,3
Wooden Shield,Stone Hammer,4
Wooden Shield,War Hammer,4
Wooden Shield,Thunder Hammer,-1
Wooden Shield,Forge Hammer,-1
Wooden Shield,Ice Maul,-1
Wooden Shield,Gravity Hammer,-1
Wooden Shield,Bone Hammer,-1
Wooden Shield,Titan Hammer,4
Wooden Shield,Copper Mace,4
Wooden Shield,Morning Star,-1
Wooden Shield,Slingshot,-1
Wooden Shield,Boomerang,-1
Wooden Shield,Harpoon,-1
Wooden Shield,Net Launcher,-1
Wooden Shield,Flare Gun,-1
Wooden Shield,Blowgun,-1
Wooden Shield,Hookshot,-1
Wooden Shield,Chakram,-1
Wooden Shield,Crystal Orb,-1
Wooden Shield,Spell Book,-1
Wooden Shield,Laser Pistol,-1
Wooden Shield,Plasma Rifle,-1
Wooden Shield,Rocket Launcher,-1
Wooden Shield,Energy Cannon,-1
Wooden Shield,Railgun,-1
Wooden Shield,Cyber Blade,-1
Wooden Shield,Pulse Shield,3
Wooden Shield,Drone Swarm,-1
Wooden Shield,Nano Spear,-1
Wooden Shield,Void Cannon,-1
Iron Shield,Tower Shield,3
Iron Shield,Spiked Shield,3
Iron Shield,Mirror Shield,-4
Iron Shield,Dragon Shield,-4
Iron Shield,Ice Shield,-4
Iron Shield,Storm Shield,-4
Iron Shield,Holy Shield,-4
Iron Shield,Thorn Shield,3
Iron Shield,Stone Hammer,4
Iron Shield,War Hammer,4
Iron Shield,Thunder Hammer,-4
Iron Shield,Forge Hammer,-4
Iron Shield,Ice Maul,-4
Iron Shield,Gravity Hammer,-4
Iron Shield,Bone Hammer,-4
Iron Shield,Titan Hammer,4
Iron Shield,Copper Mace,4
Iron Shield,Morning Star,-4
Iron Shield,Slingshot,-4
Iron Shield,Boomerang,-4
Iron Shield,Harpoon,-4
Iron Shield,Net Launcher,-4
Iron Shield,Flare Gun,-4
Iron Shield,Blowgun,-4
Iron Shield,Hookshot,-4
Iron Shield,Chakram,-4
Iron Shield,Crystal Orb,-4
Iron Shield,Spell Book,-4
Iron Shield,Laser Pistol,-4
Iron Shield,Plasma Rifle,-4
Iron Shield,Rocket Launcher,-4
Iron Shield,Energy Cannon,-4
Iron Shield,Railgun,-4
Iron Shield,Cyber Blade,-4
Iron Shield,Pulse Shield,3
Iron Shield,Drone Swarm,-4
Iron Shield,Nano Spear,-4
Iron Shield,Void Cannon,-4
Tower Shield,Spiked Shield,3
Tower Shield,Mirror Shield,-2
Tower Shield,Dragon Shield,-2
Tower Shield,Ice Shield,-2
Tower Shield,Storm Shield,-2
Tower Shield,Holy Shield,-2
Tower Shield,Thorn Shield,3
Tower Shield,Stone Hammer,4
Tower Shield,War Hammer,4
Tower Shield,Thunder Hammer,-2
Tower Shield,Forge Hammer,-2
Tower Shield,Ice Maul,-2
Tower Shield,Gravity Hammer,-2
Tower Shield,Bone Hammer,-2
Tower Shield,Titan Hammer,4
Tower Shield,Copper Mace,4
Tower Shield,Morning Star,-2
Tower Shield,Slingshot,-2
Tower Shield,Boomerang,-2
Tower Shield,Harpoon,-2
Tower Shield,Net Launcher,-2
Tower Shield,Flare Gun,-2
Tower Shield,Blowgun,-2
Tower Shield,Hookshot,-2
Tower Shield,Chakram,-2
Tower Shield,Crystal Orb,-2
Tower Shield,Spell Book,-2
Tower Shield,Laser Pistol,-2
Tower Shield,Plasma Rifle,-2
Tower Shield,Rocket Launcher,-2
Tower Shield,Energy Cannon,-2
Tower Shield,Railgun,-2
Tower Shield,Cyber Blade,-2
Tower Shield,Pulse Shield,9
Tower Shield,Drone Swarm,-2
Tower Shield,Nano Spear,-2
Tower Shield,Void Cannon,-2
Spiked Shield,Mirror Shield,-5
Spiked Shield,Dragon Shield,-5
Spiked Shield,Ice Shield,-5
Spiked Shield,Storm Shield,-5
Spiked Shield,Holy Shield,-5
Spiked Shield,Thorn Shield,3
Spiked Shield,Stone Hammer,4
Spiked Shield,War Hammer,4
Spiked Shield,Thunder Hammer,-5
Spiked Shield,Forge Hammer,-5
Spiked Shield,Ice Maul,-5
Spiked Shield,Gravity Hammer,-5
Spiked Shield,Bone Hammer,-5
Spiked Shield,Titan Hammer,4
Spiked Shield,Copper Mace,4
Spiked Shield,Morning Star,-5
Spiked Shield,Slingshot,-5
Spiked Shield,Boomerang,-5
Spiked Shield,Harpoon,-5
Spiked Shield,Net Launcher,-5
Spiked Shield,Flare Gun,-5
Spiked Shield,Blowgun,-5
Spiked Shield,Hookshot,-5
Spiked Shield,Chakram,-5
Spiked Shield,Crystal Orb,-5
Spiked Shield,Spell Book,-5
Spiked Shield,Laser Pistol,-5
Spiked Shield,Plasma Rifle,-5
Spiked Shield,Rocket Launcher,-5
Spiked Shield,Energy Cannon,-5
Spiked Shield,Railgun,-5
Spiked Shield,Cyber Blade,-5
Spiked Shield,Pulse Shield,3
Spiked Shield,Drone Swarm,-5
Spiked Shield,Nano Spear,-5
Spiked Shield,Void Cannon,-5
Mirror Shield,Dragon Shield,-3
Mirror Shield,Ice Shield,-3
Mirror Shield,Storm Shield,-3
Mirror Shield,Holy Shield,4
Mirror Shield,Thorn Shield,-3
Mirror Shield,Stone Hammer,-3
Mirror Shield,War Hammer,-3
Mirror Shield,Thunder Hammer,-3
Mirror Shield,Forge Hammer,-3
Mirror Shield,Ice Maul,-3
Mirror Shield,Gravity Hammer,5
Mirror Shield,Bone Hammer,2
Mirror Shield,Titan Hammer,-3
Mirror Shield,Copper Mace,-3
Mirror Shield,Morning Star,4
Mirror Shield,Slingshot,-3
Mirror Shield,Boomerang,-3
Mirror Shield,Harpoon,-3
Mirror Shield,Net Launcher,-3
Mirror Shield,Flare Gun,-3
Mirror Shield,Blowgun,-3
Mirror Shield,Hookshot,-3
Mirror Shield,Chakram,-3
Mirror Shield,Crystal Orb,5
Mirror Shield,Spell Book,3
Mirror Shield,Laser Pistol,-3
Mirror Shield,Plasma Rifle,-3
Mirror Shield,Rocket Launcher,-3
Mirror Shield,Energy Cannon,-3
Mirror Shield,Railgun,-3
Mirror Shield,Cyber Blade,-3
Mirror Shield,Pulse Shield,-3
Mirror Shield,Drone Swarm,-3
Mirror Shield,Nano Spear,-3
Mirror Shield,Void Cannon,2
Dragon Shield,Ice Shield,-1
Dragon Shield,Storm Shield,2
Dragon Shield,Holy Shield,-1
Dragon Shield,Thorn Shield,-1
Dragon Shield,Stone Hammer,2
Dragon Shield,War Hammer,2
Dragon Shield,Thunder Hammer,2
Dragon Shield,Forge Hammer,5
Dragon Shield,Ice Maul,-1
Dragon Shield,Gravity Hammer,-1
Dragon Shield,Bone Hammer,-1
Dragon Shield,Titan Hammer,2
Dragon Shield,Copper Mace,2
Dragon Shield,Morning Star,-1
Dragon Shield,Slingshot,-1
Dragon Shield,Boomerang,-1
Dragon Shield,Harpoon,-1
Dragon Shield,Net Launcher,-1
Dragon Shield,Flare Gun,3
Dragon Shield,Blowgun,-1
Dragon Shield,Hookshot,-1
Dragon Shield,Chakram,-1
Dragon Shield,Crystal Orb,-1
Dragon Shield,Spell Book,-1
Dragon Shield,Laser Pistol,2
Dragon Shield,Plasma Rifle,2
Dragon Shield,Rocket Launcher,5
Dragon Shield,Energy Cannon,2
Dragon Shield,Railgun,-1
Dragon Shield,Cyber Blade,2
Dragon Shield,Pulse Shield,-1
Dragon Shield,Drone Swarm,-1
Dragon Shield,Nano Spear,-1
Dragon Shield,Void Cannon,-1
Ice Shield,Storm Shield,-4
Ice Shield,Holy Shield,-4
Ice Shield,Thorn Shield,-4
Ice Shield,Stone Hammer,-4
Ice Shield,War Hammer,-4
Ice Shield,Thunder Hammer,-4
Ice Shield,Forge Hammer,-4
Ice Shield,Ice Maul,3
Ice Shield,Gravity Hammer,-4
Ice Shield,Bone Hammer,-4
Ice Shield,Titan Hammer,-4
Ice Shield,Copper Mace,-4
Ice Shield,Morning Star,-4
Ice Shield,Slingshot,-4
Ice Shield,Boomerang,-4
Ice Shield,Harpoon,4
Ice Shield,Net Launcher,-4
Ice Shield,Flare Gun,-4
Ice Shield,Blowgun,-4
Ice Shield,Hookshot,-4
Ice Shield,Chakram,-4
Ice Shield,Crystal Orb,-4
Ice Shield,Spell Book,-4
Ice Shield,Laser Pistol,-4
Ice Shield,Plasma Rifle,-4
Ice Shield,Rocket Launcher,-4
Ice Shield,Energy Cannon,-4
Ice Shield,Railgun,-4
Ice Shield,Cyber Blade,-4
Ice Shield,Pulse Shield,-4
Ice Shield,Drone Swarm,-4
Ice Shield,Nano Spear,-4
Ice Shield,Void Cannon,-4
Storm Shield,Holy Shield,-2
Storm Shield,Thorn Shield,-2
Storm Shield,Stone Hammer,-2
Storm Shield,War Hammer,-2
Storm Shield,Thunder Hammer,5
Storm Shield,Forge Hammer,2
Storm Shield,Ice Maul,-2
Storm Shield,Gravity Hammer,-2
Storm Shield,Bone Hammer,-2
Storm Shield,Titan Hammer,-2
Storm Shield,Copper Mace,-2
Storm Shield,Morning Star,-2
Storm Shield,Slingshot,2
Storm Shield,Boomerang,2
Storm Shield,Harpoon,-2
Storm Shield,Net Launcher,-2
Storm Shield,Flare Gun,2
Storm Shield,Blowgun,-2
Storm Shield,Hookshot,-2
Storm Shield,Chakram,2
Storm Shield,Crystal Orb,-2
Storm Shield,Spell Book,-2
Storm Shield,Laser Pistol,3
Storm Shield,Plasma Rifle,5
Storm Shield,Rocket Launcher,2
Storm Shield,Energy Cannon,5
Storm Shield,Railgun,2
Storm Shield,Cyber Blade,3
Storm Shield,Pulse Shield,-2
Storm Shield,Drone Swarm,-2
Storm Shield,Nano Spear,-2
Storm Shield,Void Cannon,-2
Holy Shield,Thorn Shield,-5
Holy Shield,Stone Hammer,-5
Holy Shield,War Hammer,-5
Holy Shield,Thunder Hammer,-5
Holy Shield,Forge Hammer,-5
Holy Shield,Ice Maul,-5
Holy Shield,Gravity Hammer,4
Holy Shield,Bone Hammer,-5
Holy Shield,Titan Hammer,-5
Holy Shield,Copper Mace,-5
Holy Shield,Morning Star,5
Holy Shield,Slingshot,-5
Holy Shield,Boomerang,-5
Holy Shield,Harpoon,-5
Holy Shield,Net Launcher,-5
Holy Shield,Flare Gun,-5
Holy Shield,Blowgun,-5
Holy Shield,Hookshot,-5
Holy Shield,Chakram,-5
Holy Shield,Crystal Orb,4
Holy Shield,Spell Book,4
Holy Shield,Laser Pistol,-5
Holy Shield,Plasma Rifle,-5
Holy Shield,Rocket Launcher,-5
Holy Shield,Energy Cannon,-5
Holy Shield,Railgun,-5
Holy Shield,Cyber Blade,-5
Holy Shield,Pulse Shield,-5
Holy Shield,Drone Swarm,-5
Holy Shield,Nano Spear,-5
Holy Shield,Void Cannon,-5
Thorn Shield,Stone Hammer,-3
Thorn Shield,War Hammer,-3
Thorn Shield,Thunder Hammer,-3
Thorn Shield,Forge Hammer,-3
Thorn Shield,Ice Maul,-3
Thorn Shield,Gravity Hammer,-3
Thorn Shield,Bone Hammer,-3
Thorn Shield,Titan Hammer,-3
Thorn Shield,Copper Mace,-3
Thorn Shield,Morning Star,-3
Thorn Shield,Slingshot,-3
Thorn Shield,Boomerang,-3
Thorn Shield,Harpoon,-3
Thorn Shield,Net Launcher,-3
Thorn Shield,Flare Gun,-3
Thorn Shield,Blowgun,-3
Thorn Shield,Hookshot,-3
Thorn Shield,Chakram,-3
Thorn Shield,Crystal Orb,-3
Thorn Shield,Spell Book,-3
Thorn Shield,Laser Pistol,-3
Thorn Shield,Plasma Rifle,-3
Thorn Shield,Rocket Launcher,-3
Thorn Shield,Energy Cannon,-3
Thorn Shield,Railgun,-3
Thorn Shield,Cyber Blade,-3
Thorn Shield,Pulse Shield,3
Thorn Shield,Drone Swarm,-3
Thorn Shield,Nano Spear,-3
Thorn Shield,Void Cannon,-3
Stone Hammer,War Hammer,3
Stone Hammer,Thunder Hammer,-1
Stone Hammer,Forge Hammer,2
Stone Hammer,Ice Maul,-1
Stone Hammer,Gravity Hammer,-1
Stone Hammer,Bone Hammer,-1
Stone Hammer,Titan Hammer,3
Stone Hammer,Copper Mace,3
Stone Hammer,Morning Star,-1
Stone Hammer,Slingshot,-1
Stone Hammer,Boomerang,-1
Stone Hammer,Harpoon,-1
Stone Hammer,Net Launcher,-1
Stone Hammer,Flare Gun,2
Stone Hammer,Blowgun,-1
Stone Hammer,Hookshot,-1
Stone Hammer,Chakram,-1
Stone Hammer,Crystal Orb,-1
Stone Hammer,Spell Book,-1
Stone Hammer,Laser Pistol,-1
Stone Hammer,Plasma Rifle,-1
Stone Hammer,Rocket Launcher,2
Stone Hammer,Energy Cannon,-1
Stone Hammer,Railgun,-1
Stone Hammer,Cyber Blade,-1
Stone Hammer,Pulse Shield,4
Stone Hammer,Drone Swarm,-1
Stone Hammer,Nano Spear,-1
Stone Hammer,Void Cannon,-1
War Hammer,Thunder Hammer,-4
War Hammer,Forge Hammer,2
War Hammer,Ice Maul,-4
War Hammer,Gravity Hammer,-4
War Hammer,Bone Hammer,-4
War Hammer,Titan Hammer,5
War Hammer,Copper Mace,3
War Hammer,Morning Star,-4
War Hammer,Slingshot,-4
War Hammer,Boomerang,-4
War Hammer,Harpoon,-4
War Hammer,Net Launcher,-4
War Hammer,Flare Gun,2
War Hammer,Blowgun,-4
War Hammer,Hookshot,-4
War Hammer,Chakram,-4
War Hammer,Crystal Orb,-4
War Hammer,Spell Book,-4
War Hammer,Laser Pistol,-4
War Hammer,Plasma Rifle,-4
War Hammer,Rocket Launcher,2
War Hammer,Energy Cannon,-4
War Hammer,Railgun,-4
War Hammer,Cyber Blade,-4
War Hammer,Pulse Shield,4
War Hammer,Drone Swarm,-4
War Hammer,Nano Spear,-4
War Hammer,Void Cannon,-4
Thunder Hammer,Forge Hammer,2
Thunder Hammer,Ice Maul,-2
Thunder Hammer,Gravity Hammer,-2
Thunder Hammer,Bone Hammer,-2
Thunder Hammer,Titan Hammer,-2
Thunder Hammer,Copper Mace,-2
Thunder Hammer,Morning Star,-2
Thunder Hammer,Slingshot,2
Thunder Hammer,Boomerang,2
Thunder Hammer,Harpoon,-2
Thunder Hammer,Net Launcher,-2
Thunder Hammer,Flare Gun,2
Thunder Hammer,Blowgun,-2
Thunder Hammer,Hookshot,-2
Thunder Hammer,Chakram,2
Thunder Hammer,Crystal Orb,-2
Thunder Hammer,Spell Book,-2
Thunder Hammer,Laser Pistol,5
Thunder Hammer,Plasma Rifle,5
Thunder Hammer,Rocket Launcher,2
Thunder Hammer,Energy Cannon,5
Thunder Hammer,Railgun,2
Thunder Hammer,Cyber Blade,5
Thunder Hammer,Pulse Shield,-2
Thunder Hammer,Drone Swarm,-2
Thunder Hammer,Nano Spear,-2
Thunder Hammer,Void Cannon,-2
Forge Hammer,Ice Maul,-5
Forge Hammer,Gravity Hammer,-5
Forge Hammer,Bone Hammer,-5
Forge Hammer,Titan Hammer,2
Forge Hammer,Copper Mace,2
Forge Hammer,Morning Star,-5
Forge Hammer,Slingshot,-5
Forge Hammer,Boomerang,-5
Forge Hammer,Harpoon,-5
Forge Hammer,Net Launcher,-5
Forge Hammer,Flare Gun,3
Forge Hammer,Blowgun,-5
Forge Hammer,Hookshot,-5
Forge Hammer,Chakram,-5
Forge Hammer,Crystal Orb,-5
Forge Hammer,Spell Book,-5
Forge Hammer,Laser Pistol,2
Forge Hammer,Plasma Rifle,2
Forge Hammer,Rocket Launcher,5
Forge Hammer,Energy Cannon,2
Forge Hammer,Railgun,-5
Forge Hammer,Cyber Blade,2
Forge Hammer,Pulse Shield,-5
Forge Hammer,Drone Swarm,-5
Forge Hammer,Nano Spear,-5
Forge Hammer,Void Cannon,-5
Ice Maul,Gravity Hammer,-3
Ice Maul,Bone Hammer,-3
Ice Maul,Titan Hammer,-3
Ice Maul,Copper Mace,-3
Ice Maul,Morning Star,-3
Ice Maul,Slingshot,-3
Ice Maul,Boomerang,-3
Ice Maul,Harpoon,4
Ice Maul,Net Launcher,-3
Ice Maul,Flare Gun,-3
Ice Maul,Blowgun,-3
Ice Maul,Hookshot,-3
Ice Maul,Chakram,-3
Ice Maul,Crystal Orb,-3
Ice Maul,Spell Book,-3
Ice Maul,Laser Pistol,-3
Ice Maul,Plasma Rifle,-3
Ice Maul,Rocket Launcher,-3
Ice Maul,Energy Cannon,-3
Ice Maul,Railgun,-3
Ice Maul,Cyber Blade,-3
Ice Maul,Pulse Shield,-3
Ice Maul,Drone Swarm,-3
Ice Maul,Nano Spear,-3
Ice Maul,Void Cannon,-3
Gravity Hammer,Bone Hammer,2
Gravity Hammer,Titan Hammer,-1
Gravity Hammer,Copper Mace,-1
Gravity Hammer,Morning Star,4
Gravity Hammer,Slingshot,-1
Gravity Hammer,Boomerang,-1
Gravity Hammer,Harpoon,-1
Gravity Hammer,Net Launcher,-1
Gravity Hammer,Flare Gun,-1
Gravity Hammer,Blowgun,-1
Gravity Hammer,Hookshot,-1
Gravity Hammer,Chakram,-1
Gravity Hammer,Crystal Orb,5
Gravity Hammer,Spell Book,5
Gravity Hammer,Laser Pistol,-1
Gravity Hammer,Plasma Rifle,-1
Gravity Hammer,Rocket Launcher,-1
Gravity Hammer,Energy Cannon,-1
Gravity Hammer,Railgun,-1
Gravity Hammer,Cyber Blade,-1
Gravity Hammer,Pulse Shield,-1
Gravity Hammer,Drone Swarm,-1
Gravity Hammer,Nano Spear,-1
Gravity Hammer,Void Cannon,2
Bone Hammer,Titan Hammer,-4
Bone Hammer,Copper Mace,-4
Bone Hammer,Morning Star,-4
Bone Hammer,Slingshot,-4
Bone Hammer,Boomerang,-4
Bone Hammer,Harpoon,-4
Bone Hammer,Net Launcher,-4
Bone Hammer,Flare Gun,-4
Bone Hammer,Blowgun,-4
Bone Hammer,Hookshot,-4
Bone Hammer,Chakram,-4
Bone Hammer,Crystal Orb,2
Bone Hammer,Spell Book,2
Bone Hammer,Laser Pistol,-4
Bone Hammer,Plasma Rifle,-4
Bone Hammer,Rocket Launcher,-4
Bone Hammer,Energy Cannon,-4
Bone Hammer,Railgun,-4
Bone Hammer,Cyber Blade,-4
Bone Hammer,Pulse Shield,-4
Bone Hammer,Drone Swarm,-4
Bone Hammer,Nano Spear,-4
Bone Hammer,Void Cannon,5
Titan Hammer,Copper Mace,3
Titan Hammer,Morning Star,-2
Titan Hammer,Slingshot,-2
Titan Hammer,Boomerang,-2
Titan Hammer,Harpoon,-2
Titan Hammer,Net Launcher,-2
Titan Hammer,Flare Gun,2
Titan Hammer,Blowgun,-2
Titan Hammer,Hookshot,-2
Titan Hammer,Chakram,-2
Titan Hammer,Crystal Orb,-2
Titan Hammer,Spell Book,-2
Titan Hammer,Laser Pistol,-2
Titan Hammer,Plasma Rifle,-2
Titan Hammer,Rocket Launcher,2
Titan Hammer,Energy Cannon,-2
Titan Hammer,Railgun,-2
Titan Hammer,Cyber Blade,-2
Titan Hammer,Pulse Shield,4
Titan Hammer,Drone Swarm,-2
Titan Hammer,Nano Spear,-2
Titan Hammer,Void Cannon,-2
Copper Mace,Morning Star,-5
Copper Mace,Slingshot,-5
Copper Mace,Boomerang,-5
Copper Mace,Harpoon,-5
Copper Mace,Net Launcher,-5
Copper Mace,Flare Gun,2
Copper Mace,Blowgun,-5
Copper Mace,Hookshot,-5
